"ControlNr";"Category";"BBN";"Title";"Description";"ResourceName";"ResourceInstanceName";"CISNumber";"MeasuresCount";"Score";"Timestamp";"RequiredMeasure"
"5.10";"Organisatorisch";"1";"Aanvaard gebruik van informatie en andere gerelateerde bedrijfsmiddelen";"Regels voor het aanvaardbaar gebruik van en procedures voor het omgaan met informatie en andere gerelateerde bedrijfsmiddelen behoren te worden vastgesteld, gedocumenteerd en geïmplementeerd.";"TeamsClientConfiguration";"TeamsClientConfiguration-Global";"CIS-8.1.1";"1";"0";"2024-07-01 11:52:24";"Alle medewerkers zijn aantoonbaar gewezen op de gedragsregels voor het gebruik van bedrijfsmiddelen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsClientConfiguration";"TeamsClientConfiguration-Global";"CIS-8.1.1";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"8.3";"Technologisch";"1";"Beperking toegang tot informatie";"De toegang tot informatie en andere gerelateerde bedrijfsmiddelen behoort te worden beperkt overeenkomstig het vastgestelde onderwerpspecifieke beleid inzake toegangsbeveiliging.";"TeamsClientConfiguration";"TeamsClientConfiguration-Global";"CIS-8.1.1";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen genomen die het fysiek en/of logisch isoleren van informatie met specifiek belang waarborgen."
"8.4";"Technologisch";"1";"Toegangsbeveiliging op broncode";"Lees- en schrijftoegang tot broncode, ontwikkelinstrumenten en softwarebibliotheken behoort op passende wijze te worden beheerd.";"TeamsClientConfiguration";"TeamsClientConfiguration-Global";"CIS-8.1.1";"1";"0";"2024-07-01 11:52:24";"Niet Bekend"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsClientConfiguration";"TeamsClientConfiguration-Global";"CIS-8.1.2";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsFederationConfiguration";"TeamsFederationConfiguration-Global";"CIS-8.2.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"8.7";"Technologisch";"1";"Bescherming tegen malware";"Bescherming tegen malware behoort te worden geïmplementeerd en ondersteund door een passend gebruikersbewustzijn.";"TeamsAppPermissionPolicy";"TeamsAppPermissionPolicy-Global";"CIS-8.4.1";"1";"0";"2024-07-01 11:52:24";"Het downloaden van bestanden is beheerst en beperkt op basis van risico en need-of-use."
"8.19";"Technologisch";"1";"Installeren van software op operationele systemen";"Er behoren procedures en maatregelen te worden geïmplementeerd om het installeren van software op operationele systemen op beveiligde wijze te beheren.";"TeamsAppPermissionPolicy";"TeamsAppPermissionPolicy-Global";"CIS-8.4.1";"1";"0";"2024-07-01 11:52:24";"Gebruikers kunnen op hun werkomgeving niets zelf installeren, anders dan wat via de ICT-leverancier wordt aangeboden of wordt toegestaan (whitelist)."
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:Default";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:Kiosk";"CIS-8.5.1";"1";"0";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:Default";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"100";"Explicitly unmapped Microsoft 365 Control";"0";"Expliciet geen mapped CIS Safeguard control";"CIS heeft expliciet geen Safeguard control gemapped voor deze M365 control";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:Kiosk";"CIS-8.5.2";"1";"1";"2024-07-01 11:52:24";"N/A"
"5.3";"Organisatorisch";"1";"Functiescheiding";"Conflicterende taken en conflicterende verantwoordelijkheden behoren te worden gescheiden.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen getroffen die onbedoelde of ongeautoriseerde toegang tot bedrijfsmiddelen waarnemen of voorkomen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"5.18";"Organisatorisch";"1";"Toegangsrechten";"Toegangsrechten met betrekking tot informatie en andere gerelateerde bedrijfsmiddelen behoren te worden verstrekt, beoordeeld, aangepast en verwijderd overeenkomstig het onderwerpspecifieke beleid en de regels inzake toegangsbeveiliging van de organisatie.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er is uitsluitend toegang verleend tot informatiesystemen na autorisatie door een bevoegde functionaris."
"8.2";"Technologisch";"1";"Speciale toegangsrechten";"Het toewijzen en gebruik van speciale toegangsrechten behoren te worden beperkt en beheerd.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"De uitgegeven speciale bevoegdheden worden minimaal ieder kwartaal beoordeeld."
"8.3";"Technologisch";"1";"Beperking toegang tot informatie";"De toegang tot informatie en andere gerelateerde bedrijfsmiddelen behoort te worden beperkt overeenkomstig het vastgestelde onderwerpspecifieke beleid inzake toegangsbeveiliging.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Global";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen genomen die het fysiek en/of logisch isoleren van informatie met specifiek belang waarborgen."
"5.3";"Organisatorisch";"1";"Functiescheiding";"Conflicterende taken en conflicterende verantwoordelijkheden behoren te worden gescheiden.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen getroffen die onbedoelde of ongeautoriseerde toegang tot bedrijfsmiddelen waarnemen of voorkomen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"5.18";"Organisatorisch";"1";"Toegangsrechten";"Toegangsrechten met betrekking tot informatie en andere gerelateerde bedrijfsmiddelen behoren te worden verstrekt, beoordeeld, aangepast en verwijderd overeenkomstig het onderwerpspecifieke beleid en de regels inzake toegangsbeveiliging van de organisatie.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er is uitsluitend toegang verleend tot informatiesystemen na autorisatie door een bevoegde functionaris."
"8.2";"Technologisch";"1";"Speciale toegangsrechten";"Het toewijzen en gebruik van speciale toegangsrechten behoren te worden beperkt en beheerd.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"De uitgegeven speciale bevoegdheden worden minimaal ieder kwartaal beoordeeld."
"8.3";"Technologisch";"1";"Beperking toegang tot informatie";"De toegang tot informatie en andere gerelateerde bedrijfsmiddelen behoort te worden beperkt overeenkomstig het vastgestelde onderwerpspecifieke beleid inzake toegangsbeveiliging.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOn";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen genomen die het fysiek en/of logisch isoleren van informatie met specifiek belang waarborgen."
"5.3";"Organisatorisch";"1";"Functiescheiding";"Conflicterende taken en conflicterende verantwoordelijkheden behoren te worden gescheiden.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen getroffen die onbedoelde of ongeautoriseerde toegang tot bedrijfsmiddelen waarnemen of voorkomen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"5.18";"Organisatorisch";"1";"Toegangsrechten";"Toegangsrechten met betrekking tot informatie en andere gerelateerde bedrijfsmiddelen behoren te worden verstrekt, beoordeeld, aangepast en verwijderd overeenkomstig het onderwerpspecifieke beleid en de regels inzake toegangsbeveiliging van de organisatie.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er is uitsluitend toegang verleend tot informatiesystemen na autorisatie door een bevoegde functionaris."
"8.2";"Technologisch";"1";"Speciale toegangsrechten";"Het toewijzen en gebruik van speciale toegangsrechten behoren te worden beperkt en beheerd.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"De uitgegeven speciale bevoegdheden worden minimaal ieder kwartaal beoordeeld."
"8.3";"Technologisch";"1";"Beperking toegang tot informatie";"De toegang tot informatie en andere gerelateerde bedrijfsmiddelen behoort te worden beperkt overeenkomstig het vastgestelde onderwerpspecifieke beleid inzake toegangsbeveiliging.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousAccess";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen genomen die het fysiek en/of logisch isoleren van informatie met specifiek belang waarborgen."
"5.3";"Organisatorisch";"1";"Functiescheiding";"Conflicterende taken en conflicterende verantwoordelijkheden behoren te worden gescheiden.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen getroffen die onbedoelde of ongeautoriseerde toegang tot bedrijfsmiddelen waarnemen of voorkomen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"5.18";"Organisatorisch";"1";"Toegangsrechten";"Toegangsrechten met betrekking tot informatie en andere gerelateerde bedrijfsmiddelen behoren te worden verstrekt, beoordeeld, aangepast en verwijderd overeenkomstig het onderwerpspecifieke beleid en de regels inzake toegangsbeveiliging van de organisatie.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er is uitsluitend toegang verleend tot informatiesystemen na autorisatie door een bevoegde functionaris."
"8.2";"Technologisch";"1";"Speciale toegangsrechten";"Het toewijzen en gebruik van speciale toegangsrechten behoren te worden beperkt en beheerd.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"De uitgegeven speciale bevoegdheden worden minimaal ieder kwartaal beoordeeld."
"8.3";"Technologisch";"1";"Beperking toegang tot informatie";"De toegang tot informatie en andere gerelateerde bedrijfsmiddelen behoort te worden beperkt overeenkomstig het vastgestelde onderwerpspecifieke beleid inzake toegangsbeveiliging.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:AllOff";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen genomen die het fysiek en/of logisch isoleren van informatie met specifiek belang waarborgen."
"5.3";"Organisatorisch";"1";"Functiescheiding";"Conflicterende taken en conflicterende verantwoordelijkheden behoren te worden gescheiden.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er zijn maatregelen getroffen die onbedoelde of ongeautoriseerde toegang tot bedrijfsmiddelen waarnemen of voorkomen."
"5.15";"Organisatorisch";"1";"Toegangsbeveiliging";"Er behoren regels op basis van bedrijfs- en informatiebeveiligingseisen te worden vastgesteld en geïmplementeerd om de fysieke en logische toegang tot informatie en andere gerelateerde bedrijfsmiddelen te beheersen.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Alleen geauthenticeerde apparatuur kan toegang krijgen tot een vertrouwde zone."
"5.18";"Organisatorisch";"1";"Toegangsrechten";"Toegangsrechten met betrekking tot informatie en andere gerelateerde bedrijfsmiddelen behoren te worden verstrekt, beoordeeld, aangepast en verwijderd overeenkomstig het onderwerpspecifieke beleid en de regels inzake toegangsbeveiliging van de organisatie.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"Er is uitsluitend toegang verleend tot informatiesystemen na autorisatie door een bevoegde functionaris."
"8.2";"Technologisch";"1";"Speciale toegangsrechten";"Het toewijzen en gebruik van speciale toegangsrechten behoren te worden beperkt en beheerd.";"TeamsMeetingPolicy";"TeamsMeetingPolicy-Tag:RestrictedAnonymousNoRecording";"CIS-8.5.3";"1";"0";"2024-07-01 11:52:24";"De uitgegeven speciale bevoegdheden worden minimaal ieder kwartaal beoordeeld."
